date,sst,clim,thr,anom,mhw
1982-10-14,22.549672131147542,23.1299416213964,24.083121099947114,-0.5802694902488597,False
1982-10-15,22.83311475409836,23.143354037466146,24.097612903225805,-0.3102392833677854,False
1982-10-16,23.462295081967213,23.156575997948813,24.112677419354842,0.3057190840183992,False
1982-10-17,23.70688524590164,23.169572568626503,24.127585933368586,0.5373126772751355,False
1982-10-18,23.718360655737705,23.182815585789143,24.14275727128503,0.5355450699485615,False
1982-10-19,24.407377049180326,23.19671394003493,24.158548915917503,1.210663109145397,False
1982-10-20,24.540327868852458,23.211791099786865,24.175215230037015,1.3285367690655931,False
1982-10-21,25.01688524590164,23.228347771741742,24.191876255949232,1.7885374741598987,False
1982-10-22,24.929016393442623,23.246325096549842,24.209015864621893,1.6826912968927807,False
1982-10-23,24.14688524590164,23.26538818646539,24.226917503966156,0.8814970594362492,False
1982-10-24,23.83295081967213,23.28520936493437,24.249746694870442,0.5477414547377606,False
1982-10-25,23.79639344262295,23.305898883066515,24.27639767318879,0.49049455955643495,False
1982-10-26,23.824918032786883,23.327339983654632,24.304219989423586,0.497578049132251,False
1982-10-27,23.925901639344264,23.349388506962804,24.33284241142253,0.5765131323814607,False
1982-10-28,23.765737704918035,23.37221888370751,24.36212215758858,0.39351882121052384,False
1982-10-29,23.67655737704918,23.39604038267391,24.392203067160235,0.2805169943752688,False
1982-10-30,23.77770491803279,23.420352162556284,24.422726070861977,0.357352755476505,False
1982-10-31,24.003278688524592,23.444597311026715,24.451615547329457,0.5586813774978765,False
1982-11-01,24.371475409836066,23.46833544861625,24.4826483342147,0.9031399612198143,False
1982-11-02,24.409344262295082,23.491271493357694,24.511346377578,0.9180727689373889,False
1982-11-03,24.33967213114754,23.51350576094098,24.54002168164992,0.8261663702065611,False
1982-11-04,24.451311475409835,23.53566129833502,24.57046113167636,0.9156501770748129,False
1982-11-05,24.0372131147541,23.557863852699388,24.599188260179805,0.4793492620547113,False
1982-11-06,23.96672131147541,23.58037225774402,24.6307921734532,0.38634905373139006,False
1982-11-07,24.02622950819672,23.603694197394358,24.66428714965627,0.4225353108023633,False
1982-11-08,24.374098360655736,23.628106773712805,24.6990052882073,0.7459915869429317,False
1982-11-09,24.81770491803279,23.653533996762977,24.733948175568486,1.164170921269811,False
1982-11-10,24.805081967213116,23.680346457702353,24.768511898466425,1.1247355095107636,False
1982-11-11,24.753278688524592,23.708508004422864,24.80536171337917,1.044770684101728,False
1982-11-12,24.76311475409836,23.737845295899234,24.843350079323113,1.0252694581991264,False
1982-11-13,23.994590163934426,23.7681885326026,24.88491433104178,0.22640163133182512,False
1982-11-14,23.95770491803279,23.799514734868513,24.92847858276045,0.15819018316427602,False
1982-11-15,23.833934426229508,23.831465458391428,24.971264410364896,0.0024689678380802604,False
1982-11-16,23.50426229508197,23.863716087367596,25.012840824960346,-0.35945379228562757,False
1982-11-17,23.776885245901642,23.896181129112385,25.05355367530408,-0.11929588321074291,False
1982-11-18,24.372131147540983,23.928603368427805,25.093776308831316,0.44352777911317887,False
1982-11-19,24.491475409836067,23.9608023652709,25.132241142252784,0.530673044565166,False
1982-11-20,24.52032786885246,23.992566126628525,25.16761396086727,0.5277617422239338,False
1982-11-21,25.12655737704918,24.023562697306218,25.202484399788478,1.102994679742963,False
1982-11-22,26.308524590163934,24.05374196753361,25.238443151771552,2.254782622630323,True
