SID,SEASON,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,USA_WIND,USA_PRES,USA_SSHS,BOM_WIND,BOM_PRES,dist_wa_km
1984355S16129,1985,SI,WA,FRANK,1984-12-27 06:00:00,TS,-20.8,118.8,40.0,993.0,40.0,,0,40.0,993.0,57.965545278570744
1984355S16129,1985,SI,WA,FRANK,1984-12-27 09:00:00,TS,-21.1,119.3,30.0,997.0,35.0,,0,30.0,997.0,113.43404688078799
1984355S16129,1985,SI,WA,FRANK,1984-12-27 12:00:00,TS,-21.4,119.9,30.0,997.0,30.0,,-1,30.0,997.0,180.7124638721788
1984355S16129,1985,SI,WA,FRANK,1984-12-27 15:00:00,TS,-21.5,120.4,,,,,-5,30.0,998.0,228.20958244646343
1984355S16129,1985,SI,WA,FRANK,1984-12-27 18:00:00,TS,-21.5,120.9,30.0,998.0,,,-5,30.0,998.0,272.1942501006064
1984355S16129,1985,SI,WA,FRANK,1984-12-27 21:00:00,TS,-21.6,121.5,,,,,-5,28.0,999.0,289.85844387574565
1984355S16129,1985,SI,WA,FRANK,1984-12-28 00:00:00,TS,-21.6,122.2,25.0,1000.0,,,-5,25.0,1000.0,303.9580242961694
1985026S16126,1985,SI,WA,GERTIE,1985-01-26 00:00:00,TS,-16.1,126.0,20.0,1006.0,,,-5,20.0,1006.0,137.25134258601156
1985026S16126,1985,SI,WA,GERTIE,1985-01-26 03:00:00,TS,-16.2,125.9,20.0,1004.0,,,-5,20.0,1004.0,146.13264789721794
1985026S16126,1985,SI,WA,GERTIE,1985-01-26 06:00:00,TS,-16.4,125.9,20.0,1003.0,,,-5,20.0,1003.0,168.16161636071652
1985026S16126,1985,SI,WA,GERTIE,1985-01-26 09:00:00,TS,-16.5,125.8,20.0,1002.0,,,-5,20.0,1002.0,178.2338517906103
1985026S16126,1985,SI,WA,GERTIE,1985-01-26 12:00:00,TS,-16.6,125.7,20.0,1003.0,,,-5,20.0,1003.0,189.03163639700585
1985026S16126,1985,SI,WA,GERTIE,1985-01-26 15:00:00,TS,-16.6,125.6,,,,,-5,20.0,1004.0,189.33431429069068
1985026S16126,1985,SI,WA,GERTIE,1985-01-26 16:00:00,TS,-16.7,125.5,20.0,1004.0,,,-5,20.0,1004.0,201.29168317119877
1985026S16126,1985,SI,WA,GERTIE,1985-01-26 18:00:00,TS,-16.7,125.4,20.0,1004.0,,,-5,20.0,1004.0,202.70833232333158
1985026S16126,1985,SI,WA,GERTIE,1985-01-26 21:00:00,TS,-16.7,125.2,20.0,1004.0,,,-5,20.0,1004.0,207.17652222993198
1985026S16126,1985,SI,WA,GERTIE,1985-01-27 00:00:00,TS,-16.8,125.0,20.0,1004.0,,,-5,20.0,1004.0,207.29213786536727
1985026S16126,1985,SI,WA,GERTIE,1985-01-27 03:00:00,TS,-16.9,124.8,20.0,1004.0,,,-5,20.0,1004.0,189.44666796225687
1985026S16126,1985,SI,WA,GERTIE,1985-01-27 06:00:00,TS,-16.9,124.6,20.0,1004.0,,,-5,20.0,1004.0,169.19408378944433
1985026S16126,1985,SI,WA,GERTIE,1985-01-27 09:00:00,TS,-17.0,124.4,20.0,1004.0,,,-5,20.0,1004.0,153.69167248460104
1985026S16126,1985,SI,WA,GERTIE,1985-01-27 12:00:00,TS,-17.0,124.2,20.0,1005.0,,,-5,20.0,1005.0,134.81995409820092
1985026S16126,1985,SI,WA,GERTIE,1985-01-27 15:00:00,TS,-17.1,124.0,,,,,-5,20.0,1006.0,123.4571259633008
1985026S16126,1985,SI,WA,GERTIE,1985-01-27 16:00:00,TS,-17.1,123.9,20.0,1006.0,,,-5,20.0,1006.0,115.38778294177085
1985026S16126,1985,SI,WA,GERTIE,1985-01-27 18:00:00,TS,-17.1,123.8,20.0,1006.0,,,-5,20.0,1006.0,107.76716341993539
1985026S16126,1985,SI,WA,GERTIE,1985-01-27 21:00:00,TS,-17.3,123.5,20.0,1006.0,,,-5,20.0,1006.0,108.75267891940965
1985026S16126,1985,SI,WA,GERTIE,1985-01-28 00:00:00,TS,-17.5,123.2,20.0,1006.0,,,-5,20.0,1006.0,113.81746499234201
1985026S16126,1985,SI,WA,GERTIE,1985-01-28 03:00:00,TS,-17.7,122.9,20.0,1005.0,,,-5,20.0,1005.0,75.60931710990015
1985026S16126,1985,SI,WA,GERTIE,1985-01-28 06:00:00,TS,-17.8,122.6,25.0,1004.0,,,-5,25.0,1004.0,42.04633568156476
1985026S16126,1985,SI,WA,GERTIE,1985-01-28 09:00:00,TS,-17.9,122.2,25.0,1004.0,,,-5,25.0,1004.0,7.900612310518612
1985026S16126,1985,SI,WA,GERTIE,1985-01-28 12:00:00,TS,-18.0,121.9,25.0,1003.0,,,-5,25.0,1003.0,36.234048425273535
1985026S16126,1985,SI,WA,GERTIE,1985-01-28 15:00:00,TS,-18.1,121.5,,,,,-5,25.0,1002.0,79.77727559511442
1985026S16126,1985,SI,WA,GERTIE,1985-01-28 16:00:00,TS,-18.1,121.4,25.0,1002.0,,,-5,25.0,1002.0,90.17107696997068
1985026S16126,1985,SI,WA,GERTIE,1985-01-28 18:00:00,TS,-18.2,121.1,25.0,1000.0,,,-5,25.0,1000.0,91.4189804426707
1985026S16126,1985,SI,WA,GERTIE,1985-01-28 21:00:00,TS,-18.2,120.8,25.0,999.0,,,-5,25.0,999.0,103.39116879340445
1985026S16126,1985,SI,WA,GERTIE,1985-01-29 00:00:00,TS,-18.2,120.4,30.0,998.0,25.0,,-1,30.0,998.0,130.03537293195583
1985026S16126,1985,SI,WA,GERTIE,1985-01-29 03:00:00,TS,-18.3,120.1,30.0,998.0,28.0,,-1,30.0,998.0,148.46581640985474
1985026S16126,1985,SI,WA,GERTIE,1985-01-29 06:00:00,TS,-18.3,119.7,30.0,997.0,30.0,,-1,30.0,997.0,185.67089411172051
1985026S16126,1985,SI,WA,GERTIE,1985-01-29 09:00:00,TS,-18.3,119.4,30.0,996.0,33.0,,-1,30.0,996.0,214.77482076763778
1985026S16126,1985,SI,WA,GERTIE,1985-01-29 12:00:00,TS,-18.4,119.1,35.0,994.0,35.0,,0,35.0,994.0,218.51460968354718
1985026S16126,1985,SI,WA,GERTIE,1985-01-29 15:00:00,TS,-18.3,118.8,,,38.0,,0,39.0,991.0,224.38963214689318
1985026S16126,1985,SI,WA,GERTIE,1985-01-29 16:00:00,TS,-18.3,118.7,40.0,990.0,38.0,,0,40.0,990.0,223.70155671717558
1985026S16126,1985,SI,WA,GERTIE,1985-01-29 18:00:00,TS,-18.3,118.5,45.0,988.0,40.0,,0,45.0,988.0,223.79998273384462
1985026S16126,1985,SI,WA,GERTIE,1985-01-29 21:00:00,TS,-18.2,118.2,45.0,986.0,43.0,,0,45.0,986.0,238.53601894503763
1985026S16126,1985,SI,WA,GERTIE,1985-01-30 00:00:00,TS,-18.1,117.9,50.0,985.0,45.0,,0,50.0,985.0,256.7998789681755
1985026S16126,1985,SI,WA,GERTIE,1985-01-30 03:00:00,TS,-18.1,117.7,50.0,983.0,48.0,,0,50.0,983.0,263.6628988838484
1985026S16126,1985,SI,WA,GERTIE,1985-01-30 06:00:00,TS,-18.2,117.4,50.0,982.0,50.0,,0,50.0,982.0,266.79340373742974
1985026S16126,1985,SI,WA,GERTIE,1985-01-30 09:00:00,TS,-18.4,117.3,50.0,980.0,53.0,,0,50.0,980.0,252.96583855745249
1985026S16126,1985,SI,WA,GERTIE,1985-01-30 12:00:00,TS,-18.7,117.3,50.0,978.0,55.0,,0,50.0,978.0,225.61205925746657
1985026S16126,1985,SI,WA,GERTIE,1985-01-30 15:00:00,TS,-19.0,117.2,,,53.0,,0,54.0,976.0,196.91065694618595
1985026S16126,1985,SI,WA,GERTIE,1985-01-30 16:00:00,TS,-19.1,117.2,55.0,975.0,52.0,,0,55.0,975.0,185.99416092796773
1985026S16126,1985,SI,WA,GERTIE,1985-01-30 18:00:00,TS,-19.4,117.1,60.0,974.0,50.0,,0,60.0,974.0,151.27175067343583
1985026S16126,1985,SI,WA,GERTIE,1985-01-30 21:00:00,TS,-19.9,117.1,60.0,973.0,48.0,,0,60.0,973.0,96.97343442491106
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 00:00:00,TS,-20.4,117.0,60.0,974.0,45.0,,0,60.0,974.0,40.90442772630321
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 01:00:00,TS,-20.6,117.0,60.0,974.0,44.0,,0,60.0,974.0,22.042589907571678
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 03:00:00,TS,-20.9,117.0,60.0,975.0,43.0,,0,60.0,975.0,23.655428289234326
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 06:00:00,TS,-21.4,117.0,55.0,976.0,40.0,,0,55.0,976.0,75.0209767245381
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 09:00:00,TS,-21.9,117.0,50.0,980.0,38.0,,0,50.0,980.0,129.91872532652516
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 12:00:00,TS,-22.5,117.2,40.0,984.0,35.0,,0,40.0,984.0,199.01924437892222
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 15:00:00,TS,-23.1,117.4,,,,,-5,36.0,987.0,268.48231502130244
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 16:00:00,TS,-23.3,117.5,35.0,988.0,,,-5,35.0,988.0,292.43708778592105
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 18:00:00,TS,-23.8,117.6,30.0,990.0,,,-5,30.0,990.0,348.89644199420974
1985026S16126,1985,SI,WA,GERTIE,1985-01-31 21:00:00,TS,-24.5,117.7,30.0,993.0,,,-5,30.0,993.0,410.3256013317118
1985026S16126,1985,SI,WA,GERTIE,1985-02-01 00:00:00,TS,-25.2,117.8,30.0,995.0,,,-5,30.0,995.0,418.5786946153013
1985026S16126,1985,SI,WA,GERTIE,1985-02-01 03:00:00,TS,-25.9,118.1,30.0,997.0,,,-5,30.0,997.0,439.74808300456124
1985026S16126,1985,SI,WA,GERTIE,1985-02-01 06:00:00,TS,-26.4,118.4,30.0,997.0,,,-5,30.0,997.0,444.3903957084192
1985026S16126,1985,SI,WA,GERTIE,1985-02-01 09:00:00,TS,-26.7,118.9,30.0,998.0,,,-5,30.0,998.0,480.8295609956132
1985026S16126,1985,SI,WA,GERTIE,1985-02-01 12:00:00,TS,-26.9,119.4,25.0,999.0,,,-5,25.0,999.0,514.792459011625
1985026S16126,1985,SI,WA,GERTIE,1985-02-01 15:00:00,TS,-27.0,119.8,,,,,-5,25.0,999.0,546.6764412493753
1985026S16126,1985,SI,WA,GERTIE,1985-02-01 16:00:00,TS,-27.0,119.9,25.0,999.0,,,-5,25.0,999.0,555.8542738648804
1985026S16126,1985,SI,WA,GERTIE,1985-02-01 18:00:00,TS,-27.0,120.1,20.0,1000.0,,,-5,20.0,1000.0,574.2739853646145
1985026S16126,1985,SI,WA,GERTIE,1985-02-01 21:00:00,TS,-27.0,120.7,20.0,1001.0,,,-5,20.0,1001.0,629.9774766240989
1985026S16126,1985,SI,WA,GERTIE,1985-02-02 00:00:00,MX,-27.0,121.2,20.0,1002.0,,,-5,20.0,1002.0,676.8146204216205
1985026S16126,1985,SI,WA,GERTIE,1985-02-02 03:00:00,MX,-27.0,121.7,20.0,1002.0,,,-5,20.0,1002.0,723.9520659343729
1985026S16126,1985,SI,WA,GERTIE,1985-02-02 06:00:00,MX,-27.0,122.1,20.0,1002.0,,,-5,20.0,1002.0,761.840307788383
1985026S16126,1985,SI,WA,GERTIE,1985-02-02 09:00:00,MX,-27.0,122.5,20.0,1002.0,,,-5,20.0,1002.0,799.8622276625696
1985026S16126,1985,SI,WA,GERTIE,1985-02-02 12:00:00,MX,-27.0,122.8,15.0,1003.0,,,-5,15.0,1003.0,828.4550934840298
1985026S16126,1985,SI,WA,GERTIE,1985-02-02 15:00:00,MX,-27.0,123.1,,,,,-5,15.0,1003.0,857.1060023706051
1985026S16126,1985,SI,WA,GERTIE,1985-02-02 16:00:00,MX,-27.0,123.1,15.0,1003.0,,,-5,15.0,1003.0,857.1060023706051
1985026S16126,1985,SI,WA,GERTIE,1985-02-02 18:00:00,MX,-27.0,123.3,15.0,1004.0,,,-5,15.0,1004.0,876.2359611933806
1985026S16126,1985,SI,WA,GERTIE,1985-02-02 21:00:00,MX,-26.9,123.6,15.0,1004.0,,,-5,15.0,1004.0,891.6239403786864
1985026S16126,1985,SI,WA,GERTIE,1985-02-03 00:00:00,MX,-26.9,123.9,15.0,1005.0,,,-5,15.0,1005.0,909.3669624093717
1985041S14129,1985,SI,WA,HUBERT,1985-02-10 00:00:00,TS,-14.2,129.0,25.0,1001.0,,,-5,25.0,1001.0,264.89548432018137
1985041S14129,1985,SI,WA,HUBERT,1985-02-10 03:00:00,TS,-14.2,128.8,,,,,-5,25.0,1000.0,243.8355226039508
1985041S14129,1985,SI,WA,HUBERT,1985-02-10 06:00:00,TS,-14.2,128.5,25.0,999.0,,,-5,25.0,999.0,212.44236302029853
1985041S14129,1985,SI,WA,HUBERT,1985-02-10 09:00:00,TS,-14.3,128.2,,,,,-5,25.0,999.0,185.07009377909756
1985041S14129,1985,SI,WA,HUBERT,1985-02-10 12:00:00,TS,-14.3,127.9,25.0,998.0,,,-5,25.0,998.0,155.31805344091362
1985041S14129,1985,SI,WA,HUBERT,1985-02-10 15:00:00,TS,-14.3,127.6,,,,,-5,25.0,998.0,126.85317750686927
1985041S14129,1985,SI,WA,HUBERT,1985-02-10 18:00:00,TS,-14.3,127.3,25.0,998.0,20.0,,-1,25.0,998.0,100.77224448714551
1985041S14129,1985,SI,WA,HUBERT,1985-02-10 21:00:00,TS,-14.3,126.9,,,20.0,,-1,25.0,998.0,74.15400664049734
1985041S14129,1985,SI,WA,HUBERT,1985-02-11 00:00:00,TS,-14.4,126.5,25.0,997.0,20.0,,-1,25.0,997.0,78.58043071980698
1985041S14129,1985,SI,WA,HUBERT,1985-02-11 03:00:00,TS,-14.5,126.2,,,23.0,,-1,28.0,997.0,69.78769110482183
1985041S14129,1985,SI,WA,HUBERT,1985-02-11 06:00:00,TS,-14.5,125.8,30.0,996.0,25.0,,-1,30.0,996.0,45.75998736800545
1985041S14129,1985,SI,WA,HUBERT,1985-02-11 09:00:00,TS,-14.7,125.4,,,25.0,,-1,30.0,996.0,39.1758993272517
1985041S14129,1985,SI,WA,HUBERT,1985-02-11 12:00:00,TS,-14.8,125.0,30.0,995.0,25.0,,-1,30.0,995.0,76.0540376855621
1985041S14129,1985,SI,WA,HUBERT,1985-02-11 15:00:00,TS,-15.0,124.6,,,28.0,,-1,33.0,994.0,118.69624954077152
1985041S14129,1985,SI,WA,HUBERT,1985-02-11 18:00:00,TS,-15.1,124.1,35.0,993.0,30.0,,-1,35.0,993.0,173.2824390645961
1985041S14129,1985,SI,WA,HUBERT,1985-02-11 21:00:00,TS,-15.4,123.7,,,30.0,,-1,38.0,992.0,128.3795211221725
1985041S14129,1985,SI,WA,HUBERT,1985-02-12 00:00:00,TS,-15.6,123.3,40.0,990.0,30.0,,-1,40.0,990.0,91.48863416419348
1985041S14129,1985,SI,WA,HUBERT,1985-02-12 03:00:00,TS,-15.6,122.8,,,33.0,,-1,43.0,989.0,94.55900863530083
1985041S14129,1985,SI,WA,HUBERT,1985-02-12 06:00:00,TS,-15.6,122.2,45.0,987.0,35.0,,0,45.0,987.0,131.0236289002692
1985041S14129,1985,SI,WA,HUBERT,1985-02-12 09:00:00,TS,-15.7,121.4,,,38.0,,0,48.0,986.0,197.63450718102703
1985041S14129,1985,SI,WA,HUBERT,1985-02-12 12:00:00,TS,-15.7,120.7,50.0,984.0,40.0,,0,50.0,984.0,268.01403184602367
1985041S14129,1985,SI,WA,HUBERT,1985-02-12 15:00:00,TS,-15.8,120.3,,,43.0,,0,50.0,980.0,306.4808285147226
1985041S14129,1985,SI,WA,HUBERT,1985-02-12 18:00:00,TS,-15.8,120.0,50.0,976.0,45.0,,0,50.0,976.0,337.83346226880286
1985041S14129,1985,SI,WA,HUBERT,1985-02-12 21:00:00,TS,-15.9,119.5,,,48.0,,0,53.0,975.0,370.6901762440827
1985041S14129,1985,SI,WA,HUBERT,1985-02-13 00:00:00,TS,-16.0,119.0,55.0,973.0,50.0,,0,55.0,973.0,407.6855622318558
1985041S14129,1985,SI,WA,HUBERT,1985-02-13 03:00:00,TS,-16.1,118.3,,,53.0,,0,58.0,971.0,452.89624633565825
1985041S14129,1985,SI,WA,HUBERT,1985-02-13 06:00:00,TS,-16.2,117.6,60.0,969.0,55.0,,0,60.0,969.0,469.28511325757796
1985041S14129,1985,SI,WA,HUBERT,1985-02-13 09:00:00,TS,-16.3,116.9,,,55.0,,0,65.0,966.0,481.030334816904
1985041S14129,1985,SI,WA,HUBERT,1985-02-13 12:00:00,TS,-16.5,116.2,70.0,962.0,55.0,,0,70.0,962.0,476.41343845021476
1985041S14129,1985,SI,WA,HUBERT,1985-02-13 15:00:00,TS,-16.7,115.3,,,55.0,,0,75.0,958.0,477.9502512064001
1985041S14129,1985,SI,WA,HUBERT,1985-02-13 18:00:00,TS,-16.9,114.4,80.0,954.0,55.0,,0,80.0,954.0,498.7769327554858
1985041S14129,1985,SI,WA,HUBERT,1985-02-13 21:00:00,TS,-17.1,113.5,,,55.0,,0,80.0,954.0,535.1383754590133
1985041S14129,1985,SI,WA,HUBERT,1985-02-14 00:00:00,TS,-17.4,112.5,80.0,954.0,55.0,,0,80.0,954.0,531.8241271356745
1985041S14129,1985,SI,WA,HUBERT,1985-02-14 03:00:00,TS,-17.6,111.6,,,55.0,,0,80.0,955.0,549.4205087582687
1985041S14129,1985,SI,WA,HUBERT,1985-02-14 06:00:00,TS,-17.8,110.7,80.0,956.0,55.0,,0,80.0,956.0,582.6527276458315
1985041S14129,1985,SI,WA,HUBERT,1985-02-14 09:00:00,TS,-18.0,109.9,,,55.0,,0,80.0,958.0,621.5223932648927
1985041S14129,1985,SI,WA,HUBERT,1985-02-14 12:00:00,TS,-18.3,109.1,80.0,959.0,55.0,,0,80.0,959.0,662.2717093955443
1985041S14129,1985,SI,WA,HUBERT,1985-02-14 15:00:00,TS,-18.6,108.2,,,55.0,,0,80.0,960.0,720.794387558474
1985041S14129,1985,SI,WA,HUBERT,1985-02-14 18:00:00,TS,-18.8,107.3,80.0,961.0,55.0,,0,80.0,961.0,792.3470423715007
1985041S14129,1985,SI,WA,HUBERT,1985-02-14 21:00:00,TS,-19.1,106.4,,,55.0,,0,80.0,962.0,864.166847676187
1985041S14129,1985,SI,WA,HUBERT,1985-02-15 00:00:00,TS,-19.3,105.5,80.0,963.0,55.0,,0,80.0,963.0,944.3704586241128
1985041S14129,1985,SI,WA,HUBERT,1985-02-15 03:00:00,TS,-19.4,104.6,,,53.0,,0,80.0,964.0,1030.398483272948
1985041S14129,1985,SI,WA,HUBERT,1985-02-15 06:00:00,TS,-19.5,103.6,80.0,964.0,50.0,,0,80.0,964.0,1127.0421639716867
1985041S14129,1985,SI,WA,HUBERT,1985-02-15 09:00:00,TS,-19.5,102.6,,,48.0,,0,75.0,967.0,1224.3206747604938
1985041S14129,1985,SI,WA,HUBERT,1985-02-15 12:00:00,TS,-19.5,101.6,70.0,970.0,45.0,,0,70.0,970.0,1322.5345724228564
1985041S14129,1985,SI,WA,HUBERT,1985-02-15 15:00:00,TS,-19.5,100.6,,,43.0,,0,65.0,974.0,1421.4863784521108
1985041S14129,1985,SI,WA,HUBERT,1985-02-15 18:00:00,TS,-19.4,99.7,60.0,978.0,40.0,,0,60.0,978.0,1514.503082737007
1985041S14129,1985,SI,WA,HUBERT,1985-02-15 21:00:00,TS,-19.2,98.7,,,40.0,,0,58.0,980.0,1621.1376602318696
1985041S14129,1985,SI,WA,HUBERT,1985-02-16 00:00:00,TS,-19.1,97.9,55.0,981.0,40.0,,0,55.0,981.0,1704.4780155947665
1985041S14129,1985,SI,WA,HUBERT,1985-02-16 03:00:00,TS,-18.9,96.9,,,38.0,,0,53.0,983.0,1811.3576340881946
1985041S14129,1985,SI,WA,HUBERT,1985-02-16 06:00:00,TS,-18.7,96.1,50.0,985.0,35.0,,0,50.0,985.0,1898.3217398965144
1985041S14129,1985,SI,WA,HUBERT,1985-02-16 09:00:00,TS,-18.6,95.4,,,35.0,,0,50.0,986.0,1971.9074409212087
1985041S14129,1985,SI,WA,HUBERT,1985-02-16 12:00:00,TS,-18.6,94.8,50.0,986.0,35.0,,0,50.0,986.0,2032.1396562605096
1985041S14129,1985,SI,WA,HUBERT,1985-02-16 15:00:00,TS,-18.5,94.1,,,33.0,,-1,50.0,987.0,2105.859262083729
1985041S14129,1985,SI,WA,HUBERT,1985-02-16 18:00:00,TS,-18.4,93.5,50.0,987.0,30.0,,-1,50.0,987.0,2169.568797657374
1985041S14129,1985,SI,WA,HUBERT,1985-02-16 21:00:00,TS,-18.4,92.8,,,30.0,,-1,50.0,988.0,2240.0950373318096
1985041S14129,1985,SI,WA,HUBERT,1985-02-17 00:00:00,TS,-18.3,92.1,50.0,988.0,30.0,,-1,50.0,988.0,2313.9795636747426
1985041S14129,1985,SI,WA,HUBERT,1985-02-17 03:00:00,TS,-18.4,91.3,,,28.0,,-1,50.0,988.0,2391.6061819026468
1985041S14129,1985,SI,WA,HUBERT,1985-02-17 06:00:00,TS,-18.4,90.6,50.0,988.0,25.0,,-1,50.0,988.0,2462.466167739381
1985041S14129,1985,SI,MM,HUBERT,1985-02-17 09:00:00,TS,-18.5,89.9,,,25.0,,-1,50.0,989.0,2530.3619283063204
1985041S14129,1985,SI,MM,HUBERT,1985-02-17 12:00:00,TS,-18.6,89.3,50.0,989.0,25.0,,-1,50.0,989.0,2588.291310590452
1985041S14129,1985,SI,MM,HUBERT,1985-02-17 15:00:00,TS,-18.7,88.7,,,23.0,,-1,45.0,990.0,2646.3693672964505
1985041S14129,1985,SI,MM,HUBERT,1985-02-17 18:00:00,TS,-18.7,88.0,40.0,990.0,20.0,,-1,40.0,990.0,2717.600064609531
1985041S14129,1985,SI,MM,HUBERT,1985-02-17 21:00:00,TS,-18.8,87.5,,,20.0,,-1,40.0,991.0,2764.129334444802
1985041S14129,1985,SI,MM,HUBERT,1985-02-18 00:00:00,TS,-18.8,86.9,40.0,992.0,20.0,,-1,40.0,992.0,2823.405100605286
1985041S14129,1985,SI,MM,HUBERT,1985-02-18 03:00:00,TS,-18.8,86.3,,,20.0,,-1,40.0,993.0,2882.7632339089314
1985041S14129,1985,SI,MM,HUBERT,1985-02-18 06:00:00,TS,-18.9,85.8,40.0,993.0,20.0,,-1,40.0,993.0,2928.554944049122
1985041S14129,1985,SI,MM,HUBERT,1985-02-18 09:00:00,TS,-19.1,85.3,,,,,-5,38.0,994.0,2970.8521630019427
1985041S14129,1985,SI,MM,HUBERT,1985-02-18 12:00:00,TS,-19.2,84.9,35.0,995.0,,,-5,35.0,995.0,3007.027498016931
1985041S14129,1985,SI,MM,HUBERT,1985-02-18 15:00:00,TS,-19.1,84.4,,,,,-5,33.0,996.0,3060.338894802122
1985041S14129,1985,SI,MM,HUBERT,1985-02-18 18:00:00,TS,-19.2,84.0,30.0,997.0,,,-5,30.0,997.0,3096.612278509201
1985041S14129,1985,SI,MM,HUBERT,1985-02-18 21:00:00,TS,-19.5,83.5,,,,,-5,30.0,998.0,3136.074848856633
1985041S14129,1985,SI,MM,HUBERT,1985-02-19 00:00:00,TS,-19.9,83.0,30.0,999.0,,,-5,30.0,999.0,3172.7031945612375
1985041S14129,1985,SI,MM,HUBERT,1985-02-19 03:00:00,TS,-20.2,82.5,,,,,-5,30.0,999.0,3213.1263330143797
1985041S14129,1985,SI,MM,HUBERT,1985-02-19 06:00:00,TS,-20.5,82.0,30.0,999.0,,,-5,30.0,999.0,3253.933744425691
1985046S09128,1985,SI,WA,JACOB,1985-02-15 00:00:00,TS,-9.0,127.6,25.0,1003.0,,,-5,25.0,1003.0,533.8598878596215
1985046S09128,1985,SI,WA,JACOB,1985-02-15 03:00:00,TS,-9.6,127.5,,,,,-5,25.0,1002.0,466.31186853484945
1985046S09128,1985,SI,WA,JACOB,1985-02-15 06:00:00,TS,-10.1,127.3,25.0,1001.0,,,-5,25.0,1001.0,407.48089070113184
1985046S09128,1985,SI,WA,JACOB,1985-02-15 09:00:00,TS,-10.6,127.2,,,,,-5,25.0,1001.0,350.819277042616
1985046S09128,1985,SI,WA,JACOB,1985-02-15 12:00:00,TS,-11.0,127.1,25.0,1000.0,,,-5,25.0,1000.0,305.0985710063055
1985046S09128,1985,SI,WA,JACOB,1985-02-15 15:00:00,TS,-11.4,126.9,,,,,-5,25.0,1000.0,257.81287013140405
1985046S09128,1985,SI,WA,JACOB,1985-02-15 18:00:00,TS,-11.7,126.7,25.0,1000.0,,,-5,25.0,1000.0,222.65452427869798
1985046S09128,1985,SI,WA,JACOB,1985-02-15 21:00:00,TS,-11.9,126.4,,,,,-5,25.0,1000.0,201.32246327909553
1985046S09128,1985,SI,WA,JACOB,1985-02-16 00:00:00,TS,-12.1,126.1,25.0,999.0,,,-5,25.0,999.0,185.98260243780533
1985046S09128,1985,SI,WA,JACOB,1985-02-16 03:00:00,TS,-12.2,125.7,,,,,-5,25.0,999.0,193.21306525961114
1985046S09128,1985,SI,WA,JACOB,1985-02-16 06:00:00,TS,-12.3,125.2,25.0,998.0,30.0,,-1,25.0,998.0,217.3488706011252
1985046S09128,1985,SI,WA,JACOB,1985-02-16 09:00:00,TS,-12.5,124.7,,,28.0,,-1,28.0,998.0,245.24476921588942
1985046S09128,1985,SI,WA,JACOB,1985-02-16 12:00:00,TS,-12.6,124.2,30.0,997.0,25.0,,-1,30.0,997.0,287.2116259148728
1985046S09128,1985,SI,WA,JACOB,1985-02-16 15:00:00,TS,-12.7,123.6,,,25.0,,-1,30.0,996.0,333.55649323899365
1985046S09128,1985,SI,WA,JACOB,1985-02-16 18:00:00,TS,-12.8,123.0,30.0,995.0,25.0,,-1,30.0,995.0,373.4777274126674
1985046S09128,1985,SI,WA,JACOB,1985-02-16 21:00:00,TS,-12.8,122.5,,,25.0,,-1,33.0,995.0,405.47331789317894
1985046S09128,1985,SI,WA,JACOB,1985-02-17 00:00:00,TS,-12.9,122.0,35.0,994.0,25.0,,-1,35.0,994.0,406.7700125037817
1985046S09128,1985,SI,WA,JACOB,1985-02-17 03:00:00,TS,-13.1,121.5,,,25.0,,-1,38.0,993.0,405.26367203643434
1985046S09128,1985,SI,WA,JACOB,1985-02-17 06:00:00,TS,-13.3,121.1,40.0,992.0,25.0,,-1,40.0,992.0,406.22188123761487
1985046S09128,1985,SI,WA,JACOB,1985-02-17 09:00:00,TS,-13.4,120.7,,,25.0,,-1,40.0,991.0,421.62767420974365
1985046S09128,1985,SI,WA,JACOB,1985-02-17 12:00:00,TS,-13.5,120.3,40.0,990.0,25.0,,-1,40.0,990.0,440.958830152827
1985046S09128,1985,SI,WA,JACOB,1985-02-17 15:00:00,TS,-13.7,119.9,,,28.0,,-1,40.0,989.0,456.2692955276933
1985046S09128,1985,SI,WA,JACOB,1985-02-17 18:00:00,TS,-13.8,119.5,40.0,988.0,30.0,,-1,40.0,988.0,482.613610425362
1985046S09128,1985,SI,WA,JACOB,1985-02-17 21:00:00,TS,-14.0,119.2,,,30.0,,-1,43.0,986.0,496.30277355284164
1985046S09128,1985,SI,WA,JACOB,1985-02-18 00:00:00,TS,-14.1,118.8,45.0,984.0,30.0,,-1,45.0,984.0,527.4138138963232
1985046S09128,1985,SI,WA,JACOB,1985-02-18 03:00:00,TS,-14.3,118.4,,,30.0,,-1,45.0,982.0,555.4017909884473
1985046S09128,1985,SI,WA,JACOB,1985-02-18 06:00:00,TS,-14.4,118.1,45.0,980.0,30.0,,-1,45.0,980.0,580.2749219685638
